id,title,brand,image_link,link,price_pc,category_name1,category_name2
12058921947,닌자 블렌더 믹서기 블라스트맥스 무선 BC251KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EB%B8%94%EB%A0%8C%EB%8D%94%20%EB%AF%B9%EC%84%9C%EA%B8%B0%20%EB%B8%94%EB%9D%BC%EC%8A%A4%ED%8A%B8%EB%A7%A5%EC%8A%A4%20%EB%AC%B4%EC%84%A0%20BC251KR.jpg,https://brand.naver.com/sharkninja/products/12058921947?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260521_m_da_bba_ct_pd_bcx_p,119900,주방가전,블렌더/믹서기
9959308256,닌자 블렌더 믹서기 블라스트 무선 포터블 BC151KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EB%B8%94%EB%A0%8C%EB%8D%94%20%EB%AF%B9%EC%84%9C%EA%B8%B0%20%EB%B8%94%EB%9D%BC%EC%8A%A4%ED%8A%B8%20%EB%AC%B4%EC%84%A0%20%ED%8F%AC%ED%84%B0%EB%B8%94%20BC151KR.jpg,https://brand.naver.com/sharkninja/products/9959308256?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260521_m_da_bba_ct_pd_bc_p,89900,주방가전,블렌더/믹서기
10194274261,닌자 믹서기 뉴트리프로고속 Auto-IQ BN500KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EB%AF%B9%EC%84%9C%EA%B8%B0%20%EB%89%B4%ED%8A%B8%EB%A6%AC%ED%94%84%EB%A1%9C%EA%B3%A0%EC%86%8D%20Auto-IQ%20BN500KR.jpg,https://brand.naver.com/sharkninja/products/10194274261?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260521_m_da_bba_ct_pd_ntpro_p,169900,주방가전,블렌더/믹서기
11647518786,닌자 아이스크림 메이커 크리미 NC300KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EC%95%84%EC%9D%B4%EC%8A%A4%ED%81%AC%EB%A6%BC%20%EB%A9%94%EC%9D%B4%EC%BB%A4%20%ED%81%AC%EB%A6%AC%EB%AF%B8%20NC300KR.jpg,https://brand.naver.com/sharkninja/products/11647518786?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260521_f_da_bba_ct_pd_nc_p,349900,주방가전,아이스크림메이커
12206108385,닌자 초퍼 다지기 푸디파워 블렌더 CI1001KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EC%B4%88%ED%8D%BC%20%EB%8B%A4%EC%A7%80%EA%B8%B0%20%ED%91%B8%EB%94%94%ED%8C%8C%EC%9B%8C%20%EB%B8%94%EB%A0%8C%EB%8D%94%20CI1001KR.jpg,https://brand.naver.com/sharkninja/products/12206108385?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260521_m_da_bba_ct_pd_hb_p,99900,주방가전,블렌더/믹서기
13374862915,닌자 더블 스택 듀얼 에어프라이어 SL300KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EB%8D%94%EB%B8%94%20%EC%8A%A4%ED%83%9D%20%EB%93%80%EC%96%BC%20%EC%97%90%EC%96%B4%ED%94%84%EB%9D%BC%EC%9D%B4%EC%96%B4%20SL300KR.jpg,https://brand.naver.com/sharkninja/products/13374862915?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260521_h_da_bba_ct_pd_ds_p,349900,주방가전,에어프라이어
9701782665,닌자 에어프라이어 에어그릴 푸디스마트 AG551KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EC%97%90%EC%96%B4%ED%94%84%EB%9D%BC%EC%9D%B4%EC%96%B4%20%EC%97%90%EC%96%B4%EA%B7%B8%EB%A6%B4%20%ED%91%B8%EB%94%94%EC%8A%A4%EB%A7%88%ED%8A%B8%20AG551KR.jpg,https://brand.naver.com/sharkninja/products/9701782665?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260521_hg_da_bba_ct_pd_fds_p,429900,주방가전,에어프라이어
13268890064,닌자 에어프라이어 크리스피 유리 멀티쿠커 FN100KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EC%97%90%EC%96%B4%ED%94%84%EB%9D%BC%EC%9D%B4%EC%96%B4%20%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%BC%20%EC%9C%A0%EB%A6%AC%20%EB%A9%80%ED%8B%B0%EC%BF%A0%EC%BB%A4%20FN100KR.jpg,https://brand.naver.com/sharkninja/products/13268890064?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260521_h_da_bba_ct_pd_cr_p,249900,주방가전,에어프라이어
12405949698,샤크 무선청소기 에보파워시스템부스트+ LC751KRLV,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EC%83%A4%ED%81%AC%20%EB%AC%B4%EC%84%A0%EC%B2%AD%EC%86%8C%EA%B8%B0%20%EC%97%90%EB%B3%B4%ED%8C%8C%EC%9B%8C%EC%8B%9C%EC%8A%A4%ED%85%9C%EB%B6%80%EC%8A%A4%ED%8A%B8%2B%20LC751KRLV.png,https://brand.naver.com/sharkninja/products/12405949698?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_srp_mo_non_n_mf2554&nt_keyword=260521_fc_da_bba_ct_pd_lcb_p,899000,생활가전,청소기
10032271100,샤크 무선청소기 에보파워시스템NEO+ LC351KRWH,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EC%83%A4%ED%81%AC%20%EB%AC%B4%EC%84%A0%EC%B2%AD%EC%86%8C%EA%B8%B0%20%EC%97%90%EB%B3%B4%ED%8C%8C%EC%9B%8C%EC%8B%9C%EC%8A%A4%ED%85%9CNEO%2B%20LC351KRWH.png,https://brand.naver.com/sharkninja/products/10032271100?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_srp_mo_non_n_mf2554&nt_keyword=260521_fc_da_bba_ct_pd_lco_p,1061000,생활가전,청소기
12017055124,샤크 무선청소기 파워클린360 IW4271KRCP,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EC%83%A4%ED%81%AC%20%EB%AC%B4%EC%84%A0%EC%B2%AD%EC%86%8C%EA%B8%B0%20%ED%8C%8C%EC%9B%8C%ED%81%B4%EB%A6%B0360%20IW4271KRCP.png,https://brand.naver.com/sharkninja/products/12017055124?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_srp_mo_non_n_mf2554&nt_keyword=260521_fc_da_bba_ct_pd_iw_p,899000,생활가전,청소기
13279702957,샤크 무선 미스트 휴대용선풍기 하이드로고 FA050KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EC%83%A4%ED%81%AC%20%EB%AC%B4%EC%84%A0%20%EB%AF%B8%EC%8A%A4%ED%8A%B8%20%ED%9C%B4%EB%8C%80%EC%9A%A9%EC%84%A0%ED%92%8D%EA%B8%B0%20%ED%95%98%EC%9D%B4%EB%93%9C%EB%A1%9C%EA%B3%A0%20FA050KR.png,https://brand.naver.com/sharkninja/products/13279702957?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_srp_mo_non_n_mf2554&nt_keyword=260521_fan_da_bba_ct_pd_hr_p,199900,생활가전,선풍기
11818555123,샤크 무선청소기 에보파워시스템FIT+ LC150KRBL,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EC%83%A4%ED%81%AC%20%EB%AC%B4%EC%84%A0%EC%B2%AD%EC%86%8C%EA%B8%B0%20%EC%97%90%EB%B3%B4%ED%8C%8C%EC%9B%8C%EC%8B%9C%EC%8A%A4%ED%85%9CFIT%2B%20LC150KRBL.png,https://brand.naver.com/sharkninja/products/11818555123?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_srp_mo_non_n_mf2554&nt_keyword=260521_fc_da_bba_ct_pd_lcf_p,749000,생활가전,청소기
11334589411,샤크 무선 물걸레청소기 하이드로백 WD210KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EC%83%A4%ED%81%AC%20%EB%AC%B4%EC%84%A0%20%EB%AC%BC%EA%B1%B8%EB%A0%88%EC%B2%AD%EC%86%8C%EA%B8%B0%20%ED%95%98%EC%9D%B4%EB%93%9C%EB%A1%9C%EB%B0%B1%20WD210KR.png,https://brand.naver.com/sharkninja/products/11334589411?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_srp_mo_non_n_mf2554&nt_keyword=260521_fc_da_bba_ct_pd_wd_p,469900,생활가전,청소기
13503186526,닌자 슬러시 가정용 프로즌 메이커 FS301KR,샤크닌자,https://raw.githubusercontent.com/performanceteam11-lab/carrotfeed/main/images/%EB%8B%8C%EC%9E%90%20%EC%8A%AC%EB%9F%AC%EC%8B%9C%20%EA%B0%80%EC%A0%95%EC%9A%A9%20%ED%94%84%EB%A1%9C%EC%A6%8C%20%EB%A9%94%EC%9D%B4%EC%BB%A4%20FS301KR.png,https://brand.naver.com/sharkninja/products/13503186526?nt_source=dg&nt_medium=sn_ns_dg_dgc_low_cov&nt_detail=2605_nrp_mo_non_n_mf2554&nt_keyword=260527_f_da_bba_ct_pd_fm_p,379900,주방가전,아이스크림메이커
